http://graph/subwf/1	http://www.w3.org/2004/02/skos/core#Collection
http://graph/subwf/2	http://www.w3.org/2004/02/skos/core#Collection
http://graph/subwf/3	http://www.w3.org/2004/02/skos/core#Collection
http://graph/subwf/4	http://www.w3.org/1999/02/22-rdf-syntax-ns#List
http://graph/subwf/5	http://www.w3.org/1999/02/22-rdf-syntax-ns#List
http://graph/subwf/6	http://www.w3.org/1999/02/22-rdf-syntax-ns#List
http://graph/subwf/7	http://www.w3.org/1999/02/22-rdf-syntax-ns#List
http://graph/subwf/8	http://www.w3.org/1999/02/22-rdf-syntax-ns#List
http://graph/subwf/9	http://www.w3.org/1999/02/22-rdf-syntax-ns#List
http://graph/subwf/10	http://www.w3.org/1999/02/22-rdf-syntax-ns#List
http://graph/subwf/11	http://www.w3.org/1999/02/22-rdf-syntax-ns#List
http://graph/subwf/12	http://www.w3.org/1999/02/22-rdf-syntax-ns#List
http://graph/subwf/13	http://www.w3.org/1999/02/22-rdf-syntax-ns#List
http://graph/subwf/14	http://www.w3.org/1999/02/22-rdf-syntax-ns#List
http://graph/subwf/15	http://www.w3.org/1999/02/22-rdf-syntax-ns#List
http://graph/subwf/16	http://www.w3.org/1999/02/22-rdf-syntax-ns#List
http://graph/subwf/17	http://www.w3.org/1999/02/22-rdf-syntax-ns#List
http://graph/subwf/18	http://www.w3.org/1999/02/22-rdf-syntax-ns#List
http://graph/subwf/19	http://www.w3.org/1999/02/22-rdf-syntax-ns#List
http://graph/subwf/20	http://www.w3.org/1999/02/22-rdf-syntax-ns#List
http://graph/subwf/21	http://www.w3.org/1999/02/22-rdf-syntax-ns#List
http://graph/subwf/22	http://www.w3.org/1999/02/22-rdf-syntax-ns#List
http://graph/subwf/23	http://www.w3.org/1999/02/22-rdf-syntax-ns#List
http://graph/subwf/24	http://www.w3.org/1999/02/22-rdf-syntax-ns#List
http://graph/subwf/25	http://www.w3.org/1999/02/22-rdf-syntax-ns#List
http://graph/subwf/26	http://www.w3.org/1999/02/22-rdf-syntax-ns#List
http://graph/subwf/27	http://www.w3.org/1999/02/22-rdf-syntax-ns#List
http://graph/subwf/28	http://www.w3.org/1999/02/22-rdf-syntax-ns#List
http://graph/subwf/29	http://www.w3.org/1999/02/22-rdf-syntax-ns#List
http://graph/subwf/30	http://www.w3.org/1999/02/22-rdf-syntax-ns#List
http://graph/subwf/31	http://www.w3.org/1999/02/22-rdf-syntax-ns#List
http://graph/subwf/32	http://www.w3.org/1999/02/22-rdf-syntax-ns#List
http://graph/subwf/33	http://www.w3.org/1999/02/22-rdf-syntax-ns#List
http://graph/subwf/34	http://www.w3.org/1999/02/22-rdf-syntax-ns#List
http://graph/subwf/35	http://www.w3.org/1999/02/22-rdf-syntax-ns#List
http://graph/subwf/36	http://www.w3.org/1999/02/22-rdf-syntax-ns#List
http://graph/subwf/37	http://www.w3.org/1999/02/22-rdf-syntax-ns#List
http://graph/subwf/38	http://www.w3.org/1999/02/22-rdf-syntax-ns#List
http://graph/subwf/39	http://www.w3.org/1999/02/22-rdf-syntax-ns#List
http://graph/subwf/40	http://www.w3.org/1999/02/22-rdf-syntax-ns#List
http://graph/subwf/41	http://www.w3.org/1999/02/22-rdf-syntax-ns#List
http://graph/subwf/42	http://www.w3.org/1999/02/22-rdf-syntax-ns#List
http://graph/subwf/43	http://www.w3.org/1999/02/22-rdf-syntax-ns#List
http://graph/subwf/44	http://www.w3.org/1999/02/22-rdf-syntax-ns#List
http://graph/subwf/45	http://www.w3.org/1999/02/22-rdf-syntax-ns#List
http://graph/subwf/46	http://www.w3.org/1999/02/22-rdf-syntax-ns#List
http://graph/subwf/47	http://www.w3.org/1999/02/22-rdf-syntax-ns#List
http://graph/subwf/48	http://www.w3.org/1999/02/22-rdf-syntax-ns#List
http://graph/subwf/49	http://bioontology.org/ontologies/ResearchArea.owl#Bioinformatics
http://graph/subwf/50	http://bioontology.org/ontologies/ResearchArea.owl#Bioinformatics
